year,id,response
1998,2253,Too Much
1998,2256,Too Much
1998,2259,Too Much
1998,2260,About Right
1998,2264,About Right
1998,2265,About Right
1998,2268,Too Much
1998,2269,About Right
1998,2270,Too Much
1998,2273,Too Much
1998,2275,Too Much
1998,2278,About Right
1998,2279,About Right
1998,2280,Too Little
1998,2283,Too Little
1998,2288,About Right
1998,2290,About Right
1998,2293,About Right
1998,2294,About Right
1998,2297,About Right
1998,2299,About Right
1998,2300,Too Much
1998,2301,About Right
1998,2302,Too Much
1998,2304,About Right
1998,2307,About Right
1998,2308,About Right
1998,2309,Too Little
1998,2310,Too Much
1998,2315,About Right
1998,2316,Too Much
1998,2317,Too Much
1998,2319,About Right
1998,2320,About Right
1998,2323,About Right
1998,2324,About Right
1998,2331,Too Little
1998,2334,Too Much
1998,2336,About Right
1998,2337,Too Much
1998,2339,Too Much
1998,2341,Too Much
1998,2343,About Right
1998,2344,Too Much
1998,2346,Too Much
1998,2349,Too Much
1998,2351,Too Much
1998,2353,Too Much
1998,2355,About Right
1998,2356,Too Much
1998,2357,About Right
1998,2361,Too Much
1998,2363,About Right
1998,2364,Too Much
1998,2365,Too Little
1998,2366,Too Much
1998,2369,Too Little
1998,2371,About Right
1998,2373,Too Little
1998,2375,About Right
1998,2376,Too Little
1998,2379,Too Little
1998,2381,Too Little
1998,2385,Too Much
1998,2386,Too Much
1998,2389,Too Much
1998,2392,Too Much
1998,2394,Too Much
1998,2398,Too Much
1998,2400,Too Much
1998,2401,Too Much
1998,2404,Too Much
1998,2406,Too Much
1998,2407,Too Much
1998,2408,Too Much
1998,2412,Too Much
1998,2413,Too Much
1998,2415,About Right
1998,2417,Too Much
1998,2418,Too Much
1998,2419,Too Much
1998,2420,Too Much
1998,2422,Too Much
1998,2423,About Right
1998,2426,Too Little
1998,2429,Too Much
1998,2432,Too Much
1998,2435,Too Little
1998,2437,About Right
1998,2441,About Right
1998,2443,Too Little
1998,2445,Too Much
1998,2446,Too Much
1998,2448,Too Little
1998,2451,Too Much
1998,2452,About Right
1998,2454,Too Much
1998,2455,Too Much
1998,2457,Too Little
1998,2460,Too Much
1998,2463,About Right
1998,2464,About Right
1998,2465,Too Much
1998,2467,Too Much
1998,2468,Too Much
1998,2471,Too Much
1998,2472,Too Much
1998,2476,Too Little
1998,2477,Too Little
1998,2479,Too Much
1998,2481,Too Much
1998,2482,Too Much
1998,2487,About Right
1998,2490,Too Much
1998,2491,About Right
1998,2494,Too Much
1998,2498,About Right
1998,2499,About Right
1998,2501,Too Much
1998,2502,Too Little
1998,2504,Too Much
1998,2506,About Right
1998,2507,About Right
1998,2509,About Right
1998,2510,About Right
1998,2512,Too Much
1998,2514,Too Little
1998,2516,Too Much
1998,2519,Too Much
1998,2520,Too Much
1998,2521,Too Much
1998,2524,Too Much
1998,2525,Too Much
1998,2526,About Right
1998,2528,Too Much
1998,2532,About Right
1998,2533,Too Much
1998,2534,Too Much
1998,2538,About Right
1998,2541,Too Much
1998,2543,Too Much
1998,2544,Too Much
1998,2549,Too Much
1998,2550,Too Much
1998,2551,Too Little
1998,2554,About Right
1998,2555,About Right
1998,2558,Too Little
1998,2563,Too Much
1998,2567,About Right
1998,2568,About Right
1998,2570,Too Much
1998,2571,About Right
1998,2577,Too Much
1998,2578,Too Much
1998,2580,About Right
1998,2581,Too Little
1998,2582,About Right
1998,2583,About Right
1998,2588,Too Much
1998,2589,Too Much
1998,2596,About Right
1998,2597,Too Much
1998,2598,Too Much
1998,2599,Too Much
1998,2600,About Right
1998,2601,About Right
1998,2603,Too Much
1998,2604,Too Little
1998,2608,Too Much
1998,2609,Too Much
1998,2611,Too Much
1998,2613,Too Much
1998,2614,Too Much
1998,2616,Too Little
1998,2618,Too Little
1998,2622,About Right
1998,2626,About Right
1998,2630,Too Much
1998,2631,About Right
1998,2632,Too Little
1998,2633,Too Much
1998,2635,About Right
1998,2636,About Right
1998,2638,About Right
1998,2639,Too Much
1998,2641,About Right
1998,2643,Too Much
1998,2644,Too Much
1998,2647,Too Much
1998,2648,Too Little
1998,2649,About Right
1998,2650,Too Little
1998,2651,About Right
1998,2657,Too Much
1998,2659,Too Much
1998,2660,About Right
1998,2661,Too Much
1998,2662,About Right
1998,2667,About Right
1998,2668,Too Much
1998,2670,Too Much
1998,2674,Too Much
1998,2676,Too Much
1998,2681,Too Much
1998,2684,About Right
1998,2686,Too Much
1998,2693,Too Little
1998,2694,Too Much
1998,2696,About Right
1998,2698,Too Much
1998,2699,About Right
1998,2708,About Right
1998,2711,About Right
1998,2712,Too Little
1998,2713,About Right
1998,2716,About Right
1998,2719,Too Much
1998,2720,Too Much
1998,2722,Too Much
1998,2723,Too Much
1998,2724,Too Much
1998,2726,Too Little
1998,2727,Too Little
1998,2728,About Right
1998,2730,Too Much
1998,2731,About Right
1998,2733,Too Much
1998,2738,Too Much
1998,2740,Too Much
1998,2741,Too Little
1998,2744,About Right
1998,2749,Too Little
1998,2753,About Right
1998,2754,Too Much
1998,2757,Too Much
1998,2758,Too Much
1998,2759,Too Much
1998,2763,Too Much
1998,2764,Too Little
1998,2766,About Right
1998,2768,Too Much
1998,2770,About Right
1998,2771,Too Much
1998,2776,Too Much
1998,2777,About Right
1998,2779,About Right
1998,2781,About Right
1998,2783,About Right
1998,2784,Too Much
1998,2786,About Right
1998,2789,Too Little
1998,2791,Too Much
1998,2797,Too Much
1998,2798,About Right
1998,2799,Too Much
1998,2800,About Right
1998,2805,About Right
1998,2806,About Right
1998,2807,About Right
1998,2811,Too Much
1998,2813,Too Much
1998,2814,Too Much
1998,2815,Too Much
1998,2816,Too Much
1998,2819,Too Little
1998,2820,About Right
1998,2821,Too Much
1998,2824,Too Little
1998,2826,About Right
2000,1,Too Much
2000,3,About Right
2000,4,Too Much
2000,7,About Right
2000,8,Too Much
2000,9,About Right
2000,11,About Right
2000,14,Too Much
2000,18,About Right
2000,22,Too Much
2000,23,Too Much
2000,24,About Right
2000,25,Too Much
2000,26,Too Much
2000,32,Too Little
2000,37,About Right
2000,38,Too Little
2000,39,About Right
2000,40,About Right
2000,41,Too Much
2000,47,About Right
2000,48,Too Much
2000,49,Too Much
2000,52,Too Much
2000,55,About Right
2000,59,About Right
2000,61,About Right
2000,62,About Right
2000,63,About Right
2000,64,Too Much
2000,65,About Right
2000,66,Too Much
2000,75,Too Little
2000,77,About Right
2000,78,Too Little
2000,81,Too Much
2000,84,About Right
2000,85,Too Much
2000,87,Too Much
2000,88,About Right
2000,89,Too Much
2000,92,About Right
2000,94,About Right
2000,95,Too Much
2000,97,Too Much
2000,98,About Right
2000,100,About Right
2000,103,Too Much
2000,107,About Right
2000,110,About Right
2000,115,Too Little
2000,117,Too Little
2000,120,Too Little
2000,122,Too Little
2000,125,About Right
2000,127,Too Little
2000,132,About Right
2000,133,Too Little
2000,135,Too Much
2000,136,About Right
2000,138,Too Little
2000,142,About Right
2000,143,Too Much
2000,152,About Right
2000,153,About Right
2000,154,About Right
2000,155,Too Little
2000,156,Too Little
2000,159,About Right
2000,160,About Right
2000,162,Too Little
2000,164,Too Much
2000,166,About Right
2000,168,About Right
2000,171,Too Little
2000,173,Too Much
2000,175,About Right
2000,176,Too Much
2000,178,Too Much
2000,180,Too Little
2000,184,About Right
2000,185,About Right
2000,186,Too Little
2000,187,Too Little
2000,189,Too Much
2000,190,About Right
2000,191,About Right
2000,192,About Right
2000,196,About Right
2000,197,Too Little
2000,198,Too Much
2000,200,Too Little
2000,201,Too Much
2000,202,Too Much
2000,206,Too Little
2000,207,About Right
2000,209,Too Much
2000,210,Too Much
2000,212,Too Much
2000,217,Too Much
2000,218,About Right
2000,219,About Right
2000,221,Too Much
2000,223,About Right
2000,225,About Right
2000,226,About Right
2000,230,Too Much
2000,231,About Right
2000,232,Too Little
2000,235,Too Little
2000,242,About Right
2000,243,Too Much
2000,245,Too Little
2000,247,About Right
2000,248,Too Little
2000,250,Too Much
2000,252,Too Little
2000,253,About Right
2000,254,About Right
2000,255,About Right
2000,257,About Right
2000,259,Too Much
2000,260,Too Much
2000,264,Too Much
2000,265,Too Little
2000,268,About Right
2000,269,About Right
2000,271,Too Much
2000,272,Too Much
2000,273,About Right
2000,274,Too Much
2000,278,Too Little
2000,279,Too Little
2000,281,Too Little
2000,283,Too Little
2000,284,Too Little
2000,285,Too Much
2000,286,Too Little
2000,287,About Right
2000,291,About Right
2000,294,Too Much
2000,297,Too Little
2000,298,Too Much
2000,299,Too Much
2000,300,Too Little
2000,301,Too Little
2000,303,Too Little
2000,307,About Right
2000,309,About Right
2000,311,Too Little
2000,314,Too Little
2000,316,Too Much
2000,317,Too Much
2000,318,About Right
2000,320,About Right
2000,323,Too Little
2000,324,Too Much
2000,326,Too Little
2000,327,About Right
2000,328,Too Little
2000,331,Too Much
2000,335,Too Little
2000,336,Too Much
2000,337,About Right
2000,341,Too Little
2000,342,About Right
2000,343,Too Much
2000,345,Too Much
2000,346,Too Much
2000,348,About Right
2000,351,About Right
2000,352,Too Much
2000,353,Too Much
2000,356,Too Much
2000,357,About Right
2000,360,Too Much
2000,364,About Right
2000,365,Too Little
2000,371,Too Little
2000,376,About Right
2000,377,Too Much
2000,378,Too Little
2000,381,About Right
2000,382,Too Much
2000,386,Too Much
2000,387,About Right
2000,388,Too Little
2000,390,Too Much
2000,394,Too Much
2000,398,About Right
2000,399,About Right
2000,402,About Right
2000,405,About Right
2000,407,Too Little
2000,408,About Right
2000,409,Too Much
2000,411,Too Much
2000,413,Too Much
2000,414,About Right
2000,417,Too Much
2000,419,About Right
2000,421,About Right
2000,425,About Right
2000,428,Too Little
2000,431,Too Much
2000,432,About Right
2000,434,About Right
2000,436,Too Much
2000,437,Too Much
2000,442,Too Much
2000,444,About Right
2000,446,Too Little
2000,447,Too Much
2000,448,About Right
2000,452,About Right
2000,453,Too Little
2000,454,Too Much
2000,456,Too Much
2000,458,Too Little
2000,462,About Right
2000,463,Too Little
2000,464,About Right
2000,466,Too Much
2000,467,Too Much
2000,468,Too Much
2000,469,Too Much
2000,475,About Right
2000,478,Too Much
2000,479,About Right
2000,484,Too Little
2000,487,About Right
2000,491,Too Little
2000,496,About Right
2000,498,Too Much
2000,500,Too Much
2000,501,Too Much
2000,504,Too Little
2000,505,Too Little
2000,509,About Right
2000,510,About Right
2000,511,About Right
2000,514,Too Little
2000,517,Too Little
2000,518,Too Much
2000,520,About Right
2000,521,About Right
2000,525,Too Little
2000,526,Too Much
2000,527,Too Much
2000,529,Too Much
2000,531,About Right
2000,533,About Right
2000,537,Too Much
2000,538,Too Little
2000,539,About Right
2000,543,About Right
2000,545,Too Much
2000,549,About Right
2000,550,Too Little
2000,551,Too Little
2000,552,Too Little
2000,553,Too Little
2000,555,Too Little
2000,562,About Right
2000,564,Too Little
2000,567,About Right
2000,570,Too Little
2000,571,About Right
2000,572,Too Little
2000,573,About Right
2000,577,Too Much
2000,579,Too Much
2000,580,Too Little
2000,583,About Right
2000,587,Too Little
2000,590,About Right
2000,591,Too Little
2000,594,Too Much
2000,601,Too Little
2000,602,Too Much
2000,603,About Right
2000,604,Too Little
2000,606,Too Little
2000,608,About Right
2000,610,Too Much
2000,614,About Right
2000,615,About Right
2000,617,About Right
2000,618,About Right
2000,622,About Right
2000,623,Too Much
2000,624,Too Little
2000,626,Too Much
2000,628,About Right
2000,629,About Right
2000,631,Too Little
2000,637,Too Much
2000,638,Too Much
2000,639,About Right
2000,640,Too Much
2000,642,Too Much
2000,643,Too Much
2000,644,Too Much
2000,645,Too Little
2000,649,Too Much
2000,650,Too Much
2000,652,About Right
2000,655,Too Much
2000,657,Too Little
2000,658,Too Much
2000,660,Too Little
2000,662,About Right
2000,663,Too Little
2000,665,Too Little
2000,667,About Right
2000,671,Too Much
2000,672,Too Much
2000,676,About Right
2000,677,Too Little
2000,680,Too Much
2000,686,Too Much
2000,687,Too Much
2000,688,Too Little
2000,689,Too Much
2000,694,Too Little
2000,695,About Right
2000,696,About Right
2000,698,Too Much
2000,699,Too Much
2000,702,About Right
2000,703,Too Much
2000,709,Too Little
2000,711,About Right
2000,713,Too Much
2000,714,Too Much
2000,718,About Right
2000,721,Too Little
2000,724,Too Little
2000,726,Too Much
2000,727,About Right
2000,729,Too Little
2000,730,About Right
2000,735,Too Much
2000,736,Too Little
2000,737,Too Little
2000,742,Too Much
2000,743,About Right
2000,745,Too Much
2000,746,About Right
2000,747,About Right
2000,748,About Right
2000,750,About Right
2000,754,Too Little
2000,756,Too Little
2000,759,About Right
2000,760,About Right
2000,761,Too Much
2000,762,Too Much
2000,763,About Right
2000,764,About Right
2000,766,Too Much
2000,767,Too Little
2000,769,About Right
2000,771,About Right
2000,772,Too Much
2000,774,Too Much
2000,775,About Right
2000,777,Too Little
2000,778,Too Much
2000,781,About Right
2000,784,About Right
2000,788,Too Much
2000,789,About Right
2000,790,Too Much
2000,794,Too Much
2000,796,Too Little
2000,797,Too Little
2000,799,About Right
2000,801,About Right
2000,803,Too Much
2000,806,Too Little
2000,807,Too Much
2000,808,Too Little
2000,809,About Right
2000,811,About Right
2000,813,Too Little
2000,814,About Right
2000,817,Too Much
2000,818,About Right
2000,819,Too Little
2000,820,Too Little
2000,822,Too Much
2000,825,Too Much
2000,826,About Right
2000,828,Too Much
2000,829,About Right
2000,830,Too Much
2000,832,About Right
2000,833,About Right
2000,835,About Right
2000,840,Too Much
2000,843,Too Much
2000,844,About Right
2000,847,Too Much
2000,849,Too Much
2000,850,About Right
2000,851,About Right
2000,854,Too Much
2000,856,Too Much
2000,857,About Right
2000,859,About Right
2000,860,About Right
2000,862,Too Much
2000,866,Too Much
2000,867,Too Much
2000,868,Too Much
2000,869,Too Little
2000,873,About Right
2000,874,About Right
2000,879,Too Little
2000,880,About Right
2000,881,About Right
2000,882,Too Much
2000,884,Too Much
2000,887,Too Much
2000,888,Too Much
2000,889,About Right
2000,893,About Right
2000,894,About Right
2000,895,About Right
2000,898,Too Much
2000,900,Too Much
2000,901,About Right
2000,903,Too Much
2000,905,About Right
2000,910,About Right
2000,911,Too Little
2000,912,Too Little
2000,913,Too Little
2000,916,Too Much
2000,919,Too Much
2000,924,About Right
2000,927,Too Much
2000,930,Too Much
2000,931,Too Much
2000,935,Too Much
2000,938,About Right
2000,939,Too Little
2000,940,Too Little
2000,941,About Right
2000,943,Too Much
2000,947,Too Much
2000,949,Too Much
2000,952,About Right
2000,959,About Right
2000,960,About Right
2000,963,Too Little
2000,965,Too Much
2000,966,About Right
2000,968,Too Little
2000,969,About Right
2000,975,Too Much
2000,979,About Right
2000,980,Too Little
2000,985,Too Much
2000,986,About Right
2000,987,About Right
2000,990,About Right
2000,992,About Right
2000,993,About Right
2000,994,Too Much
2000,995,About Right
2000,998,About Right
2000,1001,About Right
2000,1002,Too Much
2000,1003,Too Much
2000,1004,Too Little
2000,1005,About Right
2000,1011,Too Much
2000,1013,About Right
2000,1014,Too Little
2000,1015,Too Little
2000,1020,About Right
2000,1022,Too Much
2000,1024,Too Much
2000,1027,Too Much
2000,1028,About Right
2000,1034,Too Little
2000,1035,Too Little
2000,1037,Too Little
2000,1038,Too Much
2000,1039,About Right
2000,1040,Too Little
2000,1041,Too Much
2000,1043,About Right
2000,1044,Too Much
2000,1045,Too Much
2000,1047,About Right
2000,1050,About Right
2000,1051,Too Much
2000,1052,Too Little
2000,1054,Too Much
2000,1055,Too Little
2000,1058,Too Much
2000,1059,Too Much
2000,1061,Too Much
2000,1064,Too Much
2000,1067,About Right
2000,1069,Too Much
2000,1071,Too Much
2000,1072,About Right
2000,1075,Too Much
2000,1076,About Right
2000,1077,Too Much
2000,1078,About Right
2000,1080,Too Little
2000,1081,Too Little
2000,1082,Too Little
2000,1083,Too Much
2000,1084,Too Little
2000,1086,Too Little
2000,1087,About Right
2000,1088,Too Much
2000,1089,About Right
2000,1090,Too Much
2000,1092,About Right
2000,1097,Too Much
2000,1098,Too Much
2000,1099,About Right
2000,1101,Too Little
2000,1102,Too Much
2000,1103,Too Much
2000,1105,Too Much
2000,1106,Too Much
2000,1107,About Right
2000,1109,Too Much
2000,1110,Too Much
2000,1112,About Right
2000,1116,Too Little
2000,1117,Too Much
2000,1120,About Right
2000,1121,Too Little
2000,1123,Too Much
2000,1124,About Right
2000,1127,Too Much
2000,1128,Too Much
2000,1130,Too Much
2000,1131,Too Much
2000,1132,Too Much
2000,1134,Too Much
2000,1138,About Right
2000,1141,About Right
2000,1146,Too Much
2000,1147,About Right
2000,1149,Too Little
2000,1150,Too Much
2000,1151,About Right
2000,1155,About Right
2000,1157,About Right
2000,1158,About Right
2000,1160,Too Much
2000,1164,About Right
2000,1166,Too Little
2000,1172,Too Much
2000,1173,About Right
2000,1174,Too Little
2000,1176,Too Much
2000,1177,About Right
2000,1178,Too Little
2000,1181,Too Much
2000,1185,About Right
2000,1186,Too Much
2000,1191,Too Much
2000,1192,Too Much
2000,1195,Too Much
2000,1196,Too Little
2000,1198,About Right
2000,1200,About Right
2000,1201,Too Much
2000,1206,Too Much
2000,1207,Too Little
2000,1214,About Right
2000,1215,About Right
2000,1217,Too Much
2000,1221,About Right
2000,1224,About Right
2000,1230,About Right
2000,1232,Too Much
2000,1236,Too Little
2000,1237,About Right
2000,1239,About Right
2000,1241,About Right
2000,1242,About Right
2000,1246,Too Much
2000,1249,Too Little
2000,1250,About Right
2000,1251,Too Much
2000,1253,About Right
2000,1256,About Right
2000,1258,Too Little
2000,1260,Too Little
2000,1262,About Right
2000,1265,Too Little
2000,1266,Too Little
2000,1268,About Right
2000,1271,About Right
2000,1274,Too Much
2000,1277,Too Little
2000,1280,Too Much
2000,1281,Too Much
2000,1285,Too Much
2000,1287,Too Much
2000,1289,Too Much
2000,1290,Too Much
2000,1293,Too Much
2000,1295,About Right
2000,1296,Too Much
2000,1298,About Right
2000,1300,About Right
2000,1302,Too Little
2000,1304,About Right
2000,1309,Too Much
2000,1310,Too Little
2000,1314,Too Little
2000,1315,About Right
2000,1321,Too Much
2000,1324,About Right
2000,1325,Too Little
2000,1327,About Right
2000,1328,About Right
2000,1329,About Right
2000,1330,Too Much
2000,1331,Too Much
2000,1332,Too Much
2000,1333,Too Little
2000,1334,Too Much
2000,1336,Too Much
2000,1341,About Right
2000,1344,Too Much
2000,1345,Too Little
2000,1348,Too Much
2000,1352,Too Little
2000,1354,Too Little
2000,1357,Too Little
2000,1358,About Right
2000,1361,Too Much
2000,1364,Too Much
2000,1368,Too Much
2000,1370,Too Little
2000,1371,Too Much
2000,1372,About Right
2000,1378,Too Much
2000,1380,Too Much
2000,1381,Too Much
2000,1383,Too Little
2000,1385,About Right
2000,1386,Too Little
2000,1387,Too Much
2000,1389,Too Much
2000,1390,Too Little
2000,1391,Too Little
2000,1393,About Right
2000,1396,Too Much
2000,1397,Too Little
2000,1400,Too Little
2000,1401,Too Much
2000,1402,Too Little
2000,1403,About Right
2000,1406,Too Much
2000,1407,About Right
2000,1408,Too Much
2000,1409,About Right
2000,1410,Too Much
2000,1412,Too Much
2000,1419,Too Little
2000,1421,Too Much
2000,1422,Too Much
2000,1424,Too Much
2000,1425,Too Little
2000,1426,Too Much
2000,1427,Too Much
2000,1429,Too Much
2000,1434,About Right
2000,1435,About Right
2000,1436,About Right
2000,1439,Too Little
2000,1442,About Right
2000,1444,Too Little
2000,1445,Too Little
2000,1446,About Right
2000,1447,About Right
2000,1449,About Right
2000,1450,Too Much
2000,1453,Too Much
2000,1455,Too Little
2000,1461,Too Much
2000,1464,Too Much
2000,1465,Too Little
2000,1468,Too Little
2000,1469,Too Little
2000,1470,About Right
2000,1472,Too Much
2000,1474,Too Much
2000,1475,Too Little
2000,1477,Too Much
2000,1478,About Right
2000,1480,Too Little
2000,1481,Too Little
2000,1482,Too Little
2000,1483,Too Little
2000,1488,About Right
2000,1489,About Right
2000,1492,Too Much
2000,1495,Too Much
2000,1498,About Right
2000,1499,About Right
2000,1500,Too Little
2000,1501,Too Little
2000,1502,About Right
2000,1503,Too Much
2000,1504,Too Little
2000,1508,About Right
2000,1510,Too Much
2000,1511,Too Little
2000,1517,About Right
2000,1519,Too Much
2000,1523,Too Much
2000,1524,Too Much
2000,1528,Too Much
2000,1530,Too Much
2000,1531,About Right
2000,1533,Too Much
2000,1534,About Right
2000,1536,About Right
2000,1537,Too Little
2000,1541,About Right
2000,1542,About Right
2000,1543,Too Little
2000,1544,About Right
2000,1545,Too Much
2000,1546,Too Much
2000,1550,About Right
2000,1553,Too Much
2000,1557,About Right
2000,1558,Too Little
2000,1559,About Right
2000,1563,About Right
2000,1566,About Right
2000,1570,Too Little
2000,1571,About Right
2000,1572,Too Much
2000,1574,About Right
2000,1576,Too Much
2000,1580,About Right
2000,1581,About Right
2000,1583,About Right
2000,1584,About Right
2000,1586,About Right
2000,1588,Too Much
2000,1589,About Right
2000,1592,Too Much
2000,1596,Too Little
2000,1598,About Right
2000,1599,About Right
2000,1600,About Right
2000,1603,Too Much
2000,1604,About Right
2000,1605,Too Much
2000,1608,About Right
2000,1611,About Right
2000,1612,Too Little
2000,1622,Too Much
2000,1623,Too Much
2000,1624,About Right
2000,1625,Too Much
2000,1626,Too Little
2000,1628,About Right
2000,1629,Too Much
2000,1631,About Right
2000,1632,About Right
2000,1633,About Right
2000,1636,Too Little
2000,1639,About Right
2000,1644,Too Much
2000,1646,Too Much
2000,1647,Too Little
2000,1650,Too Little
2000,1651,Too Much
2000,1652,Too Much
2000,1657,About Right
2000,1659,About Right
2000,1661,Too Much
2000,1664,Too Little
2000,1665,About Right
2000,1666,About Right
2000,1668,Too Much
2000,1671,About Right
2000,1674,Too Much
2000,1675,Too Much
2000,1680,About Right
2000,1681,About Right
2000,1682,Too Much
2000,1683,About Right
2000,1686,About Right
2000,1688,Too Little
2000,1689,Too Much
2000,1691,About Right
2000,1694,About Right
2000,1698,About Right
2000,1701,About Right
2000,1704,Too Little
2000,1705,Too Much
2000,1707,Too Little
2000,1708,Too Much
2000,1710,About Right
2000,1715,About Right
2000,1716,About Right
2000,1720,Too Much
2000,1726,About Right
2000,1729,Too Much
2000,1731,About Right
2000,1733,About Right
2000,1737,About Right
2000,1738,About Right
2000,1740,About Right
2000,1747,Too Much
2000,1749,Too Much
2000,1750,About Right
2000,1751,Too Little
2000,1753,About Right
2000,1754,About Right
2000,1756,Too Much
2000,1764,About Right
2000,1765,Too Much
2000,1770,About Right
2000,1771,Too Little
2000,1772,About Right
2000,1774,Too Little
2000,1776,About Right
2000,1777,Too Little
2000,1779,About Right
2000,1780,About Right
2000,1782,About Right
2000,1783,Too Little
2000,1785,About Right
2000,1787,About Right
2000,1789,Too Much
2000,1793,About Right
2000,1794,About Right
2000,1795,About Right
2000,1796,About Right
2000,1797,Too Much
2000,1798,Too Little
2000,1800,About Right
2000,1801,Too Much
2000,1804,Too Little
2000,1805,About Right
2000,1808,Too Much
2000,1814,About Right
2000,1817,Too Little
2000,1818,Too Much
2000,1819,About Right
2000,1820,About Right
2000,1822,About Right
2000,1827,Too Much
2000,1829,Too Much
2000,1832,Too Little
2000,1834,Too Much
2000,1835,Too Little
2000,1836,Too Little
2000,1839,Too Little
2000,1840,Too Little
2000,1843,Too Little
2000,1844,About Right
2000,1846,Too Little
2000,1848,About Right
2000,1849,Too Much
2000,1851,Too Little
2000,1853,About Right
2000,1855,Too Much
2000,1856,Too Much
2000,1860,About Right
2000,1861,About Right
2000,1864,Too Much
2000,1865,Too Much
2000,1870,Too Much
2000,1872,About Right
2000,1873,About Right
2000,1874,About Right
2000,1877,About Right
2000,1878,Too Much
2000,1879,Too Little
2000,1881,Too Much
2000,1882,About Right
2000,1884,About Right
2000,1885,About Right
2000,1887,About Right
2000,1888,About Right
2000,1891,Too Much
2000,1892,About Right
2000,1898,Too Much
2000,1899,Too Little
2000,1900,Too Little
2000,1904,Too Much
2000,1905,Too Much
2000,1906,Too Little
2000,1910,Too Little
2000,1913,Too Much
2000,1918,About Right
2000,1919,About Right
2000,1921,Too Much
2000,1923,Too Much
2000,1925,Too Much
2000,1926,About Right
2000,1927,Too Much
2000,1931,Too Much
2000,1934,Too Much
2000,1935,About Right
2000,1936,Too Much
2000,1938,Too Much
2000,1939,About Right
2000,1945,About Right
2000,1946,Too Much
2000,1949,Too Much
2000,1950,About Right
2000,1951,About Right
2000,1954,Too Much
2000,1955,Too Much
2000,1957,About Right
2000,1960,About Right
2000,1962,About Right
2000,1964,Too Much
2000,1965,About Right
2000,1967,Too Little
2000,1968,Too Little
2000,1975,About Right
2000,1976,About Right
2000,1977,About Right
2000,1979,Too Much
2000,1981,About Right
2000,1982,About Right
2000,1983,About Right
2000,1985,Too Much
2000,1987,Too Much
2000,1988,About Right
2000,1992,Too Much
2000,1998,Too Much
2000,1999,Too Much
2000,2000,Too Much
2000,2002,About Right
2000,2004,About Right
2000,2005,About Right
2000,2006,About Right
2000,2008,Too Much
2000,2009,About Right
2000,2010,Too Little
2000,2014,Too Much
2000,2015,About Right
2000,2016,Too Much
2000,2019,About Right
2000,2023,About Right
2000,2024,About Right
2000,2025,About Right
2000,2028,About Right
2000,2030,Too Much
2000,2033,Too Little
2000,2034,About Right
2000,2039,Too Little
2000,2040,Too Much
2000,2042,Too Little
2000,2048,Too Much
2000,2049,Too Much
2000,2050,Too Little
2000,2051,Too Little
2000,2053,Too Much
2000,2059,Too Much
2000,2061,About Right
2000,2062,Too Little
2000,2064,About Right
2000,2066,Too Much
2000,2068,Too Little
2000,2070,Too Little
2000,2073,Too Little
2000,2074,Too Little
2000,2075,About Right
2000,2076,Too Much
2000,2077,About Right
2000,2079,Too Little
2000,2081,Too Little
2000,2087,About Right
2000,2090,Too Little
2000,2091,Too Much
2000,2092,About Right
2000,2095,Too Much
2000,2097,Too Much
2000,2098,Too Much
2000,2099,Too Much
2000,2103,Too Much
2000,2104,Too Much
2000,2105,Too Little
2000,2107,About Right
2000,2108,Too Much
2000,2109,Too Much
2000,2111,Too Much
2000,2112,Too Little
2000,2113,Too Much
2000,2115,Too Much
2000,2116,Too Little
2000,2119,Too Little
2000,2120,Too Much
2000,2121,About Right
2000,2127,Too Much
2000,2129,Too Little
2000,2131,About Right
2000,2132,About Right
2000,2134,Too Little
2000,2135,Too Much
2000,2137,About Right
2000,2142,About Right
2000,2144,Too Much
2000,2145,Too Much
2000,2147,Too Much
2000,2148,About Right
2000,2149,About Right
2000,2152,About Right
2000,2153,Too Little
2000,2157,About Right
2000,2160,Too Much
2000,2164,Too Much
2000,2166,About Right
2000,2167,Too Much
2000,2168,Too Much
2000,2169,About Right
2000,2171,Too Much
2000,2172,About Right
2000,2173,Too Much
2000,2175,Too Much
2000,2179,Too Much
2000,2181,About Right
2000,2182,About Right
2000,2183,About Right
2000,2184,About Right
2000,2187,About Right
2000,2188,Too Much
2000,2194,Too Little
2000,2197,About Right
2000,2198,About Right
2000,2199,About Right
2000,2200,About Right
2000,2201,About Right
2000,2205,Too Much
2000,2207,Too Much
2000,2209,Too Much
2000,2210,Too Much
2000,2213,About Right
2000,2214,About Right
2000,2216,Too Much
2000,2220,Too Little
2000,2221,About Right
2000,2222,Too Much
2000,2223,Too Much
2000,2224,About Right
2000,2231,About Right
2000,2232,About Right
2000,2233,About Right
2000,2234,About Right
2000,2236,Too Much
2000,2238,About Right
2000,2241,Too Much
2000,2242,About Right
2000,2243,About Right
2000,2244,Too Little
2000,2246,Too Little
2000,2249,Too Little
2000,2250,Too Little
2000,2251,About Right
2000,2253,About Right
2000,2255,About Right
2000,2257,About Right
2000,2260,Too Little
2000,2263,Too Much
2000,2266,Too Much
2000,2269,About Right
2000,2272,Too Little
2000,2273,About Right
2000,2277,About Right
2000,2278,Too Little
2000,2280,About Right
2000,2284,About Right
2000,2286,About Right
2000,2288,Too Little
2000,2289,About Right
2000,2292,Too Much
2000,2293,Too Much
